0 600 -3.69192
1 800 -3.56643
2 1000 -3.56643
3 1200 -3.56643
4 1400 -2.9653
5 1600 -2.9653
6 1800 -2.9653
7 2000 -2.9653
8 2200 -2.9653
9 2400 -2.48243
10 2600 -2.48243
11 2800 -2.48243
12 3000 -2.48243
13 3200 -2.48243
14 3400 -2.48243
15 3600 -2.48243
16 3800 -2.48243
17 4000 -2.48243
18 4200 -2.29642
19 4400 -2.29642
20 4600 -2.29642
21 4800 -2.29642
22 5000 -2.29642
23 5200 -2.29642
24 5400 -2.29642
25 5600 -2.29642
26 5800 -2.29642
27 6000 -2.29642
28 6200 -2.29642
29 6400 -2.29642
30 6600 -2.29642
31 6800 -2.29642
32 7000 -2.29642
33 7200 -2.29642
34 7400 -2.0042
35 7600 -2.0042
36 7800 -2.0042
37 8000 -2.0042
38 8200 -2.0042
39 8400 -2.0042
40 8600 -2.0042
41 8800 -2.0042
42 9000 -2.0042
43 9200 -2.0042
44 9400 -2.0042
45 9600 -1.83003
46 9800 -1.69069
47 10000 -1.69069
48 10200 -1.69069
49 10400 -1.69069
50 10600 -1.69069
51 10800 -1.69069
52 11000 -1.69069
53 11200 -1.69069
54 11400 -1.69069
55 11600 -1.69069
56 11800 -1.69069
57 12000 -1.69069
58 12200 -1.69069
59 12400 -1.69069
60 12600 -1.69069
61 12800 -1.69069
62 13000 -1.69069
63 13200 -1.69069
64 13400 -1.69069
65 13600 -1.69069
66 13800 -1.69069
67 14000 -1.69069
68 14200 -1.69069
69 14400 -1.69069
70 14600 -1.69069
71 14800 -1.69069
72 15000 -1.69069
73 15200 -1.69069
74 15400 -1.69069
75 15600 -1.69069
76 15800 -1.69069
77 16000 -1.42527
78 16200 -1.41559
79 16400 -1.41559
80 16600 -1.41559
81 16800 -1.41559
82 17000 -1.41559
83 17200 -1.41559
84 17400 -1.41559
85 17600 -1.41559
86 17800 -1.41559
87 18000 -1.41559
88 18200 -1.41559
89 18400 -1.41559
90 18600 -1.41559
91 18800 -1.41559
92 19000 -1.41559
93 19200 -1.41559
94 19400 -1.41559
95 19600 -1.41559
96 19800 -1.41559
97 20000 -1.41559
98 20200 -1.41559
99 20400 -1.41559
100 20600 -1.41559
101 20800 -1.15889
102 21000 -1.15889
103 21200 -1.15889
104 21400 -1.15889
105 21600 -1.15889
106 21800 -1.15889
107 22000 -1.15889
108 22200 -1.13996
109 22400 -1.13996
110 22600 -1.13996
111 22800 -1.13996
112 23000 -1.13996
113 23200 -1.13996
114 23400 -1.13996
115 23600 -1.13996
116 23800 -1.13996
117 24000 -1.13996
118 24200 -1.13996
119 24400 -1.13996
120 24600 -1.13996
121 24800 -1.13996
122 25000 -1.13996
123 25200 -1.13996
124 25400 -1.13996
125 25600 -1.13996
126 25800 -1.13996
127 26000 -1.13996
128 26200 -1.13996
129 26400 -1.13996
130 26600 -1.13996
131 26800 -1.13996
132 27000 -1.13996
133 27200 -1.13996
134 27400 -1.13996
135 27600 -1.13996
136 27800 -1.13996
137 28000 -1.13996
138 28200 -1.13996
139 28400 -1.13996
140 28600 -1.13996
141 28800 -1.13996
142 29000 -1.13996
143 29200 -1.13996
144 29400 -1.13996
