0    0.018902301788330078 0.52957725524902344  -7.8640828132629395         1.3133382797241211 -3.3967428207397461 4.5287466049194336 0.60898733139038086 -1.5394747257232666 0.52884817123413086 -3.4794895648956299 -1.5246591567993164 
1    0.044526576995849609 0.50337433815002441  -6.4298439025878906         3.5058221817016602 0.41776657104492188 0.48537063598632812 -1.1603903770446777 2.2339572906494141 0.72455310821533203 -3.8379116058349609 0.49196004867553711 
2    0.053609728813171387 0.45538026094436646  -8.715092658996582         -0.65347719192504883 0.68814992904663086 -3.3519110679626465 -1.6222367286682129 -3.7734146118164062 4.916316032409668 -3.7055401802062988 0.68420934677124023 
3    0.054287970066070557 0.47210013866424561  -7.3242373466491699         1.6086297035217285 2.2401313781738281 -3.2292399406433105 4.6417026519775391 -1.9562230110168457 0.81371116638183594 2.2727031707763672 0.60154914855957031 
4    0.050354599952697754 0.54688447713851929  -5.1846103668212891         -0.47829151153564453 0.30006933212280273 0.74965953826904297 -1.8896732330322266 2.9702720642089844 0.30766677856445312 2.6106939315795898 -1.6368832588195801 
5    0.054515749216079712 0.56263792514801025  -6.489983081817627         -0.69124460220336914 -1.1597967147827148 -1.7909374237060547 2.5662460327148438 -3.4083850383758545 2.209141731262207 -3.0908122062683105 -1.5860531330108643 
6    0.067169457674026489 0.55475699901580811  -6.418220043182373         -0.77208089828491211 2.7207651138305664 -1.7124664783477783 0.97729730606079102 -3.7085061073303223 0.42688560485839844 -3.38742995262146 -1.4080281257629395 
7    0.074852675199508667 0.64011538028717041  -7.3919773101806641         -4.6630072593688965 0.47506618499755859 0.75457048416137695 0.29426336288452148 -1.1378991603851318 0.19949007034301758 0.33707046508789062 4.5044460296630859 
8    0.082920193672180176 0.39050799608230591  -2.4971966743469238         -0.76856803894042969 -1.0501530170440674 0.52584743499755859 0.2423100471496582 -1.1722640991210938 0.35615158081054688 -1.6070699691772461 -1.3687369823455811 
9    0.083764255046844482 0.40560621023178101  -8.1090221405029297         -0.65347719192504883 0.68814992904663086 -3.3519110679626465 -1.6222367286682129 -3.7734146118164062 4.916316032409668 -1.5344839096069336 0.68420934677124023 
10    0.082541227340698242 0.46914246678352356  -8.1991424560546875         -0.65347719192504883 0.68814992904663086 -3.3519110679626465 -1.6222367286682129 -3.7734146118164062 4.5391826629638672 -3.1501374244689941 0.68420934677124023 
11    0.085754662752151489 0.50495129823684692  -9.1848392486572266         -4.7557778358459473 2.8607664108276367 0.47134494781494141 -3.4023475646972656 -3.5655574798583984 2.3787922859191895 2.1058406829833984 -2.9854340553283691 
12    0.085225939750671387 0.5147520899772644  -5.1059865951538086         -4.5425858497619629 0.29661893844604492 0.75978994369506836 0.27595233917236328 -1.1636929512023926 -1.5967085361480713 0.43387031555175781 -1.0137131214141846 
13    0.083731234073638916 0.52413928508758545  -7.1431007385253906         3.2088871002197266 -4.9457974433898926 -1.8373308181762695 -3.4145534038543701 -3.5048890113830566 -1.7927899360656738 -3.0603950023651123 -1.5619072914123535 
14    0.076194405555725098 0.57402652502059937  -4.989539623260498         -0.87750434875488281 2.7421808242797852 2.5719428062438965 4.7561635971069336 2.2071433067321777 2.6423745155334473 0.38349342346191406 2.7218818664550781 
15    0.079220354557037354 0.64694267511367798  -5.8093628883361816         -0.67538833618164062 0.21029853820800781 -1.1249935626983643 -1.5365772247314453 -3.3391396999359131 2.4441928863525391 0.54603672027587891 2.4374637603759766 
16    0.091451585292816162 0.31480777263641357  -7.1275911331176758         1.4825162887573242 2.7804946899414062 -3.3913400173187256 0.36088657379150391 -1.6257610321044922 0.59620141983032227 2.2272748947143555 -3.4329171180725098 
17    0.093923658132553101 0.34416502714157104  -4.5656533241271973         1.4718289375305176 0.60439395904541016 -1.528254508972168 0.33567142486572266 3.0196189880371094 -1.8374643325805664 0.73176097869873047 0.47418975830078125 
18    0.093483954668045044 0.38475006818771362  -6.1204366683959961         -0.081482410430908203 -0.1081395149230957 0.91004085540771484 -3.6008152961730957 0.34036159515380859 2.531524658203125 2.5118608474731445 2.6536283493041992 
19    0.093114882707595825 0.39733228087425232  -5.9363031387329102         -2.0689849853515625 0.29309225082397461 2.1112842559814453 4.7192668914794922 2.3377056121826172 2.5786571502685547 0.65893173217773438 0.41669321060180664 
20    0.091548144817352295 0.44451838731765747  -6.1280598640441895         -0.081482410430908203 -0.15702152252197266 0.91004085540771484 -3.6008152961730957 0.34036159515380859 2.531524658203125 2.5118608474731445 2.6536283493041992 
21    0.090511828660964966 0.45291292667388916  -4.0187673568725586         3.4810752868652344 4.5433216094970703 2.1535110473632812 2.9042649269104004 0.57925319671630859 0.53695297241210938 2.641930103302002 1.966092586517334 
22    0.093108445405960083 0.4858529269695282  -7.4522042274475098         -0.58971881866455078 0.60692024230957031 4.5381088256835938 -3.6414430141448975 -3.3208723068237305 0.1779179573059082 -0.70904350280761719 -0.056826591491699219 
23    0.092110782861709595 0.50563466548919678  -4.002016544342041         3.4738540649414062 0.40524435043334961 0.76122665405273438 0.42831182479858398 0.4500432014465332 0.35390853881835938 0.299163818359375 3.2749080657958984 
24    0.091674774885177612 0.53853869438171387  -5.7418584823608398         1.6995487213134766 -1.6313128471374512 0.35832834243774414 0.56641340255737305 2.6578474044799805 0.31693553924560547 4.1335611343383789 -1.42828369140625 
25    0.095068395137786865 0.54342812299728394  -9.3283653259277344         -0.11301946640014648 1.9394731521606445 4.6160087585449219 -1.6932282447814941 -3.4037013053894043 -3.2773439884185791 -3.711928129196167 2.7444052696228027 
26    0.095720261335372925 0.62642663717269897  -5.750612735748291         3.4116477966308594 4.4796676635742188 0.35822820663452148 0.32309293746948242 0.99887466430664062 0.27601814270019531 0.882171630859375 -1.7552871704101562 
27    0.091897428035736084 0.67714494466781616  -6.4225749969482422         -0.76838588714599609 2.7806367874145508 -1.5791728496551514 -1.3533365726470947 -4.0128288269042969 0.78581905364990234 -3.519157886505127 -1.3964715003967285 
