0    0.12849760055541992 0.53855526447296143  -8.8989028930664062         1.6398310661315918 0.45783042907714844 -0.090491771697998047 -4.9818110466003418 -3.8330483436584473 4.5789079666137695 -1.1708693504333496 0.62819528579711914 
1    0.15051010251045227 0.49304142594337463  -7.8058991432189941         3.1544895172119141 -3.1403977870941162 1.0105795860290527 1.7263650894165039 -1.2599136829376221 -3.5041046142578125 0.81806612014770508 -3.7553951740264893 
2    0.15892720222473145 0.37152969837188721  -10.170315742492676         3.5725975036621094 4.9032535552978516 -4.1944079399108887 1.0392799377441406 4.0995607376098633 -3.2579264640808105 -1.8518519401550293 1.0533351898193359 
3    0.16219934821128845 0.49595600366592407  -8.2496509552001953         -4.4977145195007324 4.4155654907226562 -3.036588191986084 -0.52451229095458984 1.3276891708374023 -1.8924078941345215 0.88549613952636719 -1.7354683876037598 
4    0.2018815279006958 0.43834567070007324  -9.0968265533447266         1.7069048881530762 -3.425297737121582 4.1821050643920898 0.58116960525512695 4.9364738464355469 0.10055971145629883 1.9284830093383789 -3.447883129119873 
5    0.20727828145027161 0.30287331342697144  -11.30089282989502         -4.4749312400817871 4.6489944458007812 2.3556704521179199 -2.9069077968597412 -2.3651976585388184 4.9398059844970703 2.5888338088989258 4.7482671737670898 
6    0.21427711844444275 0.46251866221427917  -6.6590180397033691         -2.5325462818145752 -1.9110198020935059 1.5568914413452148 -0.28812599182128906 -3.204805850982666 0.26585006713867188 -3.22918701171875 2.8154687881469727 
7    0.21911433339118958 0.59909063577651978  -7.9404869079589844         -4.363736629486084 -1.12581467628479 1.7710680961608887 0.40189218521118164 2.8217906951904297 2.5040316581726074 0.11884450912475586 -3.6816470623016357 
8    0.22929900884628296 0.3228851854801178  -10.260815620422363         -4.8184475898742676 3.2849369049072266 2.5030274391174316 3.9309225082397461 3.0952987670898438 -3.8379182815551758 2.48431396484375 -1.5433928966522217 
9    0.22777074575424194 0.39725276827812195  -8.6316146850585938         3.7337617874145508 2.4661769866943359 4.0511379241943359 -3.4041323661804199 1.2143845558166504 3.8638210296630859 0.57590579986572266 -2.7444324493408203 
10    0.23602420091629028 0.54426062107086182  -6.5544309616088867         1.3321123123168945 1.6113781929016113 3.9918956756591797 1.7115569114685059 4.8594436645507812 -1.4724385738372803 0.29111146926879883 4.6729240417480469 
11    0.25051060318946838 0.23385801911354065  -10.99777889251709         4.0112028121948242 -1.5420887470245361 -3.7206785678863525 4.3301448822021484 4.6544561386108398 -4.1399726867675781 3.1147842407226562 -1.408311128616333 
12    0.26453787088394165 0.30655437707901001  -8.712346076965332         3.7337617874145508 2.4661769866943359 4.245701789855957 -3.4041323661804199 1.2143845558166504 3.8638210296630859 0.57590579986572266 -2.7444324493408203 
13    0.26000124216079712 0.52066874504089355  -7.0117731094360352         -0.64052867889404297 0.44817256927490234 2.063786506652832 -2.7154471874237061 2.6982641220092773 -1.7703118324279785 4.4164676666259766 1.4578962326049805 
14    0.26353669166564941 0.54617249965667725  -7.6004495620727539         -2.7217559814453125 3.7567901611328125 3.3909120559692383 4.8377647399902344 0.67607212066650391 0.089797019958496094 2.2111377716064453 4.4639444351196289 
15    0.26838147640228271 0.64714252948760986  -8.7607431411743164         3.8895854949951172 -4.5820584297180176 2.9534316062927246 -1.3863589763641357 -1.6910793781280518 -3.4963862895965576 -1.4343583583831787 1.0366559028625488 
16    0.28368186950683594 0.61577737331390381  -5.602755069732666         -0.55363035202026367 -1.416806697845459 -1.7378568649291992 1.5051898956298828 -4.7152237892150879 -1.0383338928222656 -3.7091536521911621 -2.1647710800170898 
17    0.27826452255249023 0.6351780891418457  -9.9322719573974609         -0.13102340698242188 3.7826004028320312 -3.3493342399597168 -3.8127841949462891 -1.4558768272399902 3.4488554000854492 3.8258523941040039 -3.3722820281982422 
18    0.29346960783004761 0.40058508515357971  -8.4063777923583984         -0.13335132598876953 -3.0582549571990967 -2.3552160263061523 -1.4653828144073486 -3.7909102439880371 1.0300064086914062 4.0488433837890625 -4.6828427314758301 
19    0.28826442360877991 0.41984975337982178  -8.3562650680541992         -4.2412714958190918 0.084387779235839844 -3.2740857601165771 2.9961609840393066 -3.2940130233764648 1.409724235534668 -1.5044710636138916 -4.9049086570739746 
20    0.29658776521682739 0.47817850112915039  -7.364140510559082         1.1259803771972656 2.7608637809753418 0.63422727584838867 1.1583142280578613 -3.8324332237243652 4.1538181304931641 2.9178905487060547 3.4730253219604492 
21    0.29017794132232666 0.48693016171455383  -7.1989345550537109         1.1259803771972656 2.7608637809753418 0.63422727584838867 1.1583142280578613 -3.8324332237243652 4.1538181304931641 1.8212518692016602 3.4730253219604492 
22    0.29469910264015198 0.51459848880767822  -10.338645935058594         2.3705968856811523 3.8983173370361328 0.39251232147216797 -3.8981289863586426 4.3966350555419922 -5 -0.19445228576660156 3.039128303527832 
23    0.29747897386550903 0.62535709142684937  -9.3298482894897461         -0.47769451141357422 2.5420150756835938 4.0534467697143555 -4.8337841033935547 1.1123638153076172 3.112248420715332 -1.4110658168792725 -3.3505456447601318 
24    0.29018858075141907 0.65475547313690186  -8.0228900909423828         -3.1825823783874512 1.1714572906494141 -0.03049468994140625 -2.9658777713775635 -3.5723750591278076 4.6453418731689453 -0.29358959197998047 -0.64972782135009766 
25    0.30451473593711853 0.46885639429092407  -9.4825830459594727         -1.7042467594146729 -4.0388607978820801 0.26202774047851562 2.3104133605957031 4.6947917938232422 -2.9992363452911377 -0.27602720260620117 4.2331743240356445 
26    0.30751055479049683 0.47787743806838989  -10.457344055175781         -3.9211568832397461 -4.3629741668701172 1.1189365386962891 1.9817852973937988 4.4315786361694336 2.2792177200317383 -4.4652633666992188 2.0899157524108887 
27    0.30775684118270874 0.559428870677948  -7.0485944747924805         -2.4339480400085449 0.077192306518554688 -1.2963504791259766 -2.3190805912017822 -2.4357483386993408 0.95343017578125 -4.5991425514221191 3.0642576217651367 
