0    0.023934662342071533 0.42364582419395447  -6.3413314819335938         1.5517382621765137 -1.5278937816619873 -1.3100812435150146 0.32003641128540039 -3.504194974899292 2.499265193939209 0.36051082611083984 2.7457828521728516 
1    0.024748295545578003 0.46675953269004822  -4.4455175399780273         1.6912598609924316 -1.8040890693664551 -1.2853121757507324 2.3413124084472656 0.57028293609619141 -1.4449799060821533 0.35465621948242188 0.60210418701171875 
2    0.021345138549804688 0.47044685482978821  -1.0233063697814941         1.4032607078552246 0.63405704498291016 0.53995609283447266 0.36365699768066406 0.62026405334472656 0.53013086318969727 0.57995367050170898 0.22787570953369141 
3    0.02142605185508728 0.4830271303653717  -4.3575568199157715         1.4592170715332031 2.5197153091430664 0.46609020233154297 0.7878880500793457 0.21472263336181641 4.5617551803588867 0.4471435546875 0.63904714584350586 
4    0.018902301788330078 0.52957725524902344  -7.8640828132629395         1.3133382797241211 -3.3967428207397461 4.5287466049194336 0.60898733139038086 -1.5394747257232666 0.52884817123413086 -3.4794895648956299 -1.5246591567993164 
5    0.019068330526351929 0.53216409683227539  -7.6062355041503906         -0.68837356567382812 -3.3967428207397461 4.5287466049194336 0.60898733139038086 -1.5394747257232666 0.52884817123413086 -3.4794895648956299 -1.5246591567993164 
6    0.030036062002182007 0.3484652042388916  -2.6950483322143555         1.5311007499694824 0.59729814529418945 2.4056596755981445 0.60405921936035156 2.4187831878662109 0.56744575500488281 0.54648971557617188 2.4592790603637695 
7    0.028449773788452148 0.35242289304733276  -2.6967172622680664         1.5311007499694824 0.59729814529418945 2.4056596755981445 0.59943866729736328 2.4187831878662109 0.56744575500488281 0.54648971557617188 2.4592790603637695 
8    0.033761650323867798 0.4161226749420166  -5.1575512886047363         -0.33385181427001953 0.28068017959594727 -3.5173521041870117 -1.4704203605651855 0.71750593185424805 -3.6879611015319824 0.62366962432861328 -1.4399182796478271 
9    0.029644936323165894 0.45629036426544189  -3.1653966903686523         1.4076623916625977 0.59475517272949219 -1.4936184883117676 0.46082592010498047 0.68667030334472656 0.28221416473388672 0.81022548675537109 2.3094968795776367 
10    0.034858644008636475 0.52631187438964844  -4.5037188529968262         1.6912598609924316 -1.8040890693664551 -1.2853121757507324 2.3413124084472656 0.57028293609619141 -1.5671694278717041 0.35465621948242188 0.62678909301757812 
11    0.028071731328964233 0.53883492946624756  -6.6199345588684082         1.6034975051879883 4.2278470993041992 -1.3678250312805176 2.5893664360046387 0.50129318237304688 0.41562747955322266 -1.4790678024291992 4.2921438217163086 
12    0.034259170293807983 0.56777077913284302  -4.6129894256591797         -0.50389671325683594 0.44144392013549805 0.4938054084777832 0.55792808532714844 2.4858493804931641 2.7136116027832031 4.1265888214111328 0.47434282302856445 
13    0.032356888055801392 0.57318025827407837  -5.7692503929138184         -0.76838588714599609 2.7806367874145508 -1.5791728496551514 -1.3533365726470947 -3.5285072326660156 -1.5969533920288086 -3.519157886505127 -1.5015873908996582 
14    0.031611859798431396 0.60100233554840088  -2.1617212295532227         -0.57625675201416016 0.51871395111083984 -1.4271383285522461 0.23598766326904297 0.63933801651000977 0.62308406829833984 0.55090856552124023 0.29267358779907227 
15    0.041061908006668091 0.35798400640487671  -2.2272722721099854         -0.43763017654418945 0.49866724014282227 0.58179283142089844 0.53310394287109375 0.31451702117919922 0.72711563110351562 -1.5402820110321045 0.26097679138183594 
16    0.044804185628890991 0.40714317560195923  -6.0875558853149414         1.6995487213134766 -1.6313128471374512 0.35832834243774414 0.56641340255737305 2.5547070503234863 -1.2373886108398438 4.1335611343383789 -1.42828369140625 
17    0.043481051921844482 0.41221314668655396  -6.0917162895202637         1.6995487213134766 -1.6313128471374512 0.35832834243774414 0.56641340255737305 2.5547070503234863 -1.2483758926391602 4.1335611343383789 -1.42828369140625 
18    0.037398487329483032 0.43879437446594238  -6.5198383331298828         -0.40994882583618164 0.47906875610351562 -3.8112697601318359 2.7628474235534668 -1.4699938297271729 -1.5458345413208008 2.6985783576965332 0.40671777725219727 
19    0.044496744871139526 0.46266868710517883  -2.5975134372711182         1.5422830581665039 2.4580497741699219 0.55127668380737305 0.52934932708740234 0.72501707077026367 0.054800510406494141 0.67678451538085938 2.2790632247924805 
