0    0.0046187043190002441 0.43219608068466187  -0         -0.45670127868652344 
1    0.0035533607006072998 0.44049587845802307  -0         3.5379714965820312 
2    0.0021957159042358398 0.45319309830665588  -0         1.5298418998718262 
3    0.0011666417121887207 0.4658636748790741  -0         -2.4782512187957764 
4    0.00067424774169921875 0.47404259443283081  -0         1.5165324211120605 
5    0.00033771991729736328 0.48162633180618286  -0         1.5116996765136719 
6    4.151463508605957e-05 0.49355641007423401  -0         1.5041022300720215 
7    5.8889389038085938e-05 0.50767332315444946  -0         -2.504885196685791 
8    0.0012350976467132568 0.53512227535247803  -0         3.4776220321655273 
9    0.0022825896739959717 0.54772186279296875  -0         -0.53042697906494141 
10    0.002884596586227417 0.55363088846206665  -0         1.4657917022705078 
11    0.0043967366218566895 0.56616204977035522  -0         1.4577560424804688 
12    0.0132313072681427 0.38573607802391052  -0         -2.4266088008880615 
13    0.0099764764308929443 0.40061712265014648  -0         -2.4363067150115967 
14    0.0080173909664154053 0.41081976890563965  -0         -4.4429206848144531 
15    0.0052624344825744629 0.57235151529312134  -0         1.4537773132324219 
16    0.0075807273387908936 0.58673673868179321  -0         -2.5554990768432617 
17    0.0088989436626434326 0.5939134955406189  -0         -0.56014442443847656 
18    0.011765480041503906 0.60782885551452637  -0         -0.56918954849243164 
19    0.012701660394668579 0.61198359727859497  -0         -2.5719008445739746 
20    0.02207610011100769 0.35306894779205322  -0         -0.4050593376159668 
21    0.018487542867660522 0.36529386043548584  -0         -2.4131705760955811 
22    0.017228245735168457 0.36987918615341187  -0         -4.4161977767944336 
23    0.019016563892364502 0.63658308982849121  -0         -0.58807086944580078 
24    0.021930396556854248 0.64645636081695557  -0         -4.5946245193481445 
25    0.031519323587417603 0.32528352737426758  -0         -2.3863742351531982 
26    0.028197824954986572 0.66553759574890137  -0         1.3925886154174805 
27    0.031569451093673706 0.67485088109970093  -0         -4.6137170791625977 
28    0.045054882764816284 0.29257547855377197  -0         3.6361656188964844 
29    0.039328247308731079 0.30562525987625122  -0         -4.3729071617126465 
30    0.03567272424697876 0.31452709436416626  -0         -0.37903356552124023 
31    0.054454982280731201 0.27308672666549683  -0         3.6499414443969727 
32    0.048136740922927856 0.28594487905502319  -0         -2.3591794967651367 
33    0.048219352960586548 0.71422940492630005  -0         -2.6409432888031006 
34    0.060281217098236084 0.26199287176132202  -0         3.6579189300537109 
35    0.056023687124252319 0.27003252506256104  -0         1.6521272659301758 
36    0.0560760498046875 0.73006856441497803  -0         -2.6521997451782227 
37    0.059646189212799072 0.73683011531829834  -0         -2.6570675373077393 
38    0.065274357795715332 0.74700939655303955  -0         1.3355274200439453 
39    0.071972787380218506 0.24155715107917786  -0         1.6729087829589844 
40    0.068167537450790405 0.75203317403793335  -0         -4.6681632995605469 
41    0.073924660682678223 0.76164829730987549  -0         -2.6752979755401611 
42    0.074674069881439209 0.76286470890045166  -0         3.3237924575805664 
43    0.082733571529388428 0.22452092170715332  -0         3.6857376098632812 
44    0.078752994537353516 0.23064711689949036  -0         -0.31891345977783203 
45    0.08293837308883667 0.77578902244567871  -0         3.31402587890625 
46    0.091115117073059082 0.21222728490829468  -0         -2.3047897815704346 
47    0.09174656867980957 0.78866785764694214  -0         3.3040924072265625 
48    0.10486102104187012 0.19362574815750122  -0         -0.29006385803222656 
49    0.10020527243614197 0.19972649216651917  -0         3.7050504684448242 
50    0.09955713152885437 0.79940855503082275  -0         -4.7043623924255371 
51    0.10499414801597595 0.80654585361480713  -0         -2.7100744247436523 
52    0.11322882771492004 0.18312770128250122  -0         3.7184829711914062 
53    0.12186858057975769 0.17286604642868042  -0         3.7270231246948242 
54    0.11631140112876892 0.82059800624847412  -0         -4.7215614318847656 
55    0.1308138370513916 0.16280335187911987  -0         -4.2644052505493164 
56    0.1265074610710144 0.83242040872573853  -0         1.2684993743896484 
57    0.12861335277557373 0.83477151393890381  -0         -0.73351001739501953 
58    0.13770607113838196 0.15540879964828491  -0         -4.257969856262207 
59    0.14134407043457031 0.84837615489959717  -0         -0.74537229537963867 
60    0.15387219190597534 0.13917380571365356  -0         -0.24338293075561523 
61    0.16353514790534973 0.13014680147171021  -0         3.7650356292724609 
62    0.16461697220802307 0.87083446979522705  -0         -4.765965461730957 
63    0.17365467548370361 0.1211877167224884  -0         -4.2263598442077637 
64    0.17477858066558838 0.87977761030197144  -0         -0.77458333969116211 
65    0.18568739295005798 0.11114579439163208  -0         -4.2163820266723633 
66    0.17713555693626404 0.11821660399436951  -0         -2.2234463691711426 
67    0.17875182628631592 0.88314437866210938  -0         1.2221012115478516 
68    0.18937587738037109 0.10819309949874878  -0         -0.21337413787841797 
69    0.1915440559387207 0.89351612329483032  -0         3.2116165161132812 
70    0.19303828477859497 0.89468276500701904  -0         -0.78959035873413086 
71    0.20063069462776184 0.099527746438980103  -0         -2.2043311595916748 
72    0.19927752017974854 0.89945709705352783  -0         3.2054080963134766 
73    0.21322992444038391 0.090411275625228882  -0         -0.19443035125732422 
74    0.21184366941452026 0.9086146354675293  -0         -2.8044910430908203 
75    0.22176104784011841 0.084568798542022705  -0         1.8121523857116699 
76    0.21804949641227722 0.91292119026184082  -0         -2.8092999458312988 
77    0.22964832186698914 0.079393327236175537  -0         3.8181581497192383 
78    0.23243728280067444 0.9223862886428833  -0         -0.82026433944702148 
79    0.23873737454414368 0.9263119101524353  -0         -2.8249900341033936 
80    0.2541937530040741 0.064592957496643066  -0         -0.16359233856201172 
81    0.2506718635559082 0.06660008430480957  -0         1.833827018737793 
82    0.24985557794570923 0.93292927742004395  -0         1.1667728424072266 
83    0.25586402416229248 0.93634575605392456  -0         1.1623725891113281 
84    0.265311598777771 0.058501005172729492  -0         3.8444786071777344 
85    0.2761368453502655 0.052914679050445557  -0         -0.14776611328125 
86    0.26905542612075806 0.056531161069869995  -0         3.8471717834472656 
87    0.27277171611785889 0.9453844428062439  -0         -4.8498334884643555 
88    0.28042399883270264 0.050793588161468506  -0         1.8552789688110352 
89    0.28170347213745117 0.9498295783996582  -0         3.1438150405883789 
90    0.2884880006313324 0.046940773725509644  -0         3.8609685897827148 
91    0.2945401668548584 0.95583581924438477  -0         -2.8652076721191406 
92    0.30293101072311401 0.040474355220794678  -0         -4.1289567947387695 
93    0.31541848182678223 0.035317689180374146  -0         3.8796443939208984 
94    0.31195354461669922 0.036709010601043701  -0         -4.1227326393127441 
95    0.32513368129730225 0.031575232744216919  -0         3.8862724304199219 
96    0.31931054592132568 0.9662095308303833  -0         -4.8823060989379883 
97    0.33157479763031006 0.029220908880233765  -0         -0.10936164855957031 
98    0.33249759674072266 0.97110819816589355  -0         1.1087379455566406 
99    0.3442690372467041 0.024870693683624268  -0         3.8991813659667969 
100    0.34083536267280579 0.97399008274078369  -0         -0.89687824249267578 
101    0.34485208988189697 0.97531998157501221  -0         1.1004281044006348 
102    0.3540436327457428 0.021777510643005371  -0         3.9057083129882812 
103    0.35143673419952393 0.97741901874542236  -0         1.0960283279418945 
104    0.36591321229934692 0.01831468939781189  -0         -4.0864200592041016 
105    0.36549150943756104 0.98156774044036865  -0         -2.9133012294769287 
106    0.37824690341949463 0.015050321817398071  -0         -0.078297615051269531 
107    0.37771230936050415 0.015184849500656128  -0         -2.078648567199707 
108    0.37450927495956421 0.98399591445922852  -0         1.0807533264160156 
109    0.38432738184928894 0.013564139604568481  -0         -2.074312686920166 
110    0.38462361693382263 0.98650622367858887  -0         -2.9258811473846436 
111    0.39526522159576416 0.011092424392700195  -0         -2.0671737194061279 
112    0.39028787612915039 0.98781478404998779  -0         -4.9295821189880371 
113    0.40003764629364014 0.010094374418258667  -0         3.9359302520751953 
114    0.40513616800308228 0.99091839790344238  -0         1.060760498046875 
115    0.41303020715713501 0.0076218545436859131  -0         -0.055649757385253906 
116    0.42027810215950012 0.0063965022563934326  -0         1.9490299224853516 
117    0.42057979106903076 0.9936521053314209  -0         -4.9492244720458984 
118    0.43314757943153381 0.0044893920421600342  -0         -0.042687416076660156 
119    0.44199541211128235 0.0033759176731109619  -0         3.9629898071289062 
120    0.44518816471099854 0.99698662757873535  -0         -0.96503543853759766 
121    0.45652750134468079 0.0018934309482574463  -0         1.9722895622253418 
122    0.45079874992370605 0.9975733757019043  -0         -2.9686267375946045 
123    0.46679407358169556 0.99889612197875977  -0         -2.9788448810577393 
124    0.47448694705963135 0.00065132975578308105  -0         -0.016249179840087891 
125    0.47778034210205078 0.99950605630874634  -0         -2.9858498573303223 
126    0.48728686571121216 0.00016164779663085938  -0         -0.0080943107604980469 
127    0.48885709047317505 0.99987578392028809  -0         -4.9929056167602539 
128    0.49225401878356934 0.99994003772735596  -0         1.0049314498901367 
129    0.50548267364501953 3.007054328918457e-05  -0         4.0034904479980469 
130    0.50512313842773438 0.99997377395629883  -0         0.99673843383789062 
131    0.51515400409698486 0.00022968649864196777  -0         0.0096487998962402344 
132    0.51798295974731445 0.99967646598815918  -0         0.98854923248291016 
133    0.52056664228439331 0.00042316317558288574  -0         2.013096809387207 
134    0.52336221933364868 0.99945390224456787  -0         0.98512172698974609 
135    0.53228849172592163 0.99895632266998291  -0         4.9794301986694336 
136    0.54568225145339966 0.0020912289619445801  -0         0.029122829437255859 
137    0.54845058917999268 0.99764704704284668  -0         -1.030893087387085 
138    0.55097085237503052 0.99739515781402588  -0         -1.0325055122375488 
139    0.56806588172912598 0.004654616117477417  -0         2.0434670448303223 
140    0.56162458658218384 0.99618786573410034  -0         4.9606685638427734 
141    0.57702177762985229 0.0059679746627807617  -0         4.049229621887207 
142    0.57686376571655273 0.99405664205551147  -0         -1.0491278171539307 
143    0.58610081672668457 0.0074691474437713623  -0         4.0550880432128906 
144    0.58166855573654175 0.99328517913818359  -0         -3.0522258281707764 
145    0.60636997222900391 0.011445581912994385  -0         -1.9317612648010254 
146    0.61538988351821899 0.986503005027771  -0         -1.0741276741027832 
147    0.6241605281829834 0.015661120414733887  -0         2.0798788070678711 
148    0.63959074020385742 0.019880831241607666  -0         0.090063095092773438 
149    0.64343839883804321 0.97898375988006592  -0         2.9073829650878906 
150    0.65395188331604004 0.024291247129440308  -0         2.0996274948120117 
151    0.65759742259979248 0.025486499071121216  -0         4.1020698547363281 
152    0.6655927300453186 0.97178280353546143  -0         4.8925514221191406 
153    0.67378520965576172 0.96882694959640503  -0         -3.1129932403564453 
154    0.68233788013458252 0.034432739019393921  -0         4.1188201904296875 
155    0.68900513648986816 0.037099301815032959  -0         2.1233916282653809 
156    0.68908488750457764 0.9628680944442749  -0         -3.1234464645385742 
157    0.69454658031463623 0.039400786161422729  -0         -1.8727884292602539 
158    0.69628393650054932 0.95986151695251465  -0         2.871586799621582 
159    0.70857769250869751 0.045582413673400879  -0         -1.8630270957946777 
160    0.70800912380218506 0.95467817783355713  -0         -3.1365747451782227 
161    0.72156232595443726 0.051770001649856567  -0         2.1461300849914551 
162    0.7267991304397583 0.054396867752075195  -0         -1.8501400947570801 
163    0.73187947273254395 0.057019263505935669  -0         0.15349960327148438 
164    0.73710155487060547 0.059792250394821167  -0         2.1572637557983398 
165    0.74209588766098022 0.93748092651367188  -0         -3.160886287689209 
166    0.74381434917449951 0.063474416732788086  -0         0.16213798522949219 
167    0.75183451175689697 0.068051666021347046  -0         -1.8319830894470215 
168    0.74341922998428345 0.93674600124359131  -0         0.8381500244140625 
169    0.75372481346130371 0.06915929913520813  -0         2.1694116592407227 
170    0.75457948446273804 0.93033623695373535  -0         2.8299565315246582 
171    0.76446974277496338 0.075670212507247925  -0         4.1774101257324219 
172    0.767447829246521 0.077540963888168335  -0         -1.8203508853912354 
173    0.76395589113235474 0.92464959621429443  -0         0.82297515869140625 
174    0.77628111839294434 0.083264201879501343  -0         2.1863498687744141 
175    0.78261756896972656 0.91246491670608521  -0         -3.1912145614624023 
176    0.79025727510452271 0.90712493658065796  -0         -3.1971485614776611 
177    0.7970043420791626 0.09777069091796875  -0         0.20245552062988281 
178    0.80136299133300781 0.89897412061691284  -0         -1.2059187889099121 
179    0.80767011642456055 0.10586917400360107  -0         2.2109813690185547 
180    0.80887901782989502 0.1068158745765686  -0         4.2119588851928711 
181    0.80631387233734131 0.89518582820892334  -0         -3.2098875045776367 
182    0.81679236888885498 0.11316332221031189  -0         4.2184171676635742 
183    0.8174247145652771 0.88631796836853027  -0         0.78106212615966797 
184    0.83321690559387207 0.12721791863441467  -0         -3.767819881439209 
185    0.83221107721328735 0.87367868423461914  -0         2.7686777114868164 
186    0.83810102939605713 0.13164186477661133  -0         0.23637533187866211 
187    0.84047770500183105 0.86616241931915283  -0         2.7615647315979004 
188    0.84908413887023926 0.14203312993049622  -0         2.2460012435913086 
189    0.85665702819824219 0.14957773685455322  -0         0.25280666351318359 
190    0.85609382390975952 0.85099458694458008  -0         2.7477045059204102 
191    0.86946487426757812 0.16310873627662659  -0         -1.7353315353393555 
192    0.86920636892318726 0.83717453479766846  -0         -3.2644243240356445 
193    0.87725090980529785 0.17185100913047791  -0         0.27212142944335938 
194    0.87761247158050537 0.82773286104202271  -0         0.72752761840820312 
195    0.88661730289459229 0.18294000625610352  -0         -3.7186377048492432 
196    0.89165914058685303 0.81081044673919678  -0         -1.2864744663238525 
197    0.88676309585571289 0.81688213348388672  -0         0.7184910774230957 
198    0.90457558631896973 0.20619973540306091  -0         4.3000726699829102 
199    0.9081236720085144 0.2111487090587616  -0         -1.6960506439208984 
200    0.91403007507324219 0.78031963109970093  -0         -3.3105554580688477 
201    0.90575623512268066 0.7921675443649292  -0         0.69864463806152344 
202    0.92161059379577637 0.23121657967567444  -0         4.3193435668945312 
203    0.91966152191162109 0.77181655168533325  -0         -1.3170483112335205 
204    0.9145161509513855 0.77960038185119629  -0         0.68889188766479492 
205    0.92861878871917725 0.24253949522972107  -0         2.3278212547302246 
206    0.93282210826873779 0.2496701180934906  -0         2.3330907821655273 
207    0.93423378467559814 0.74787306785583496  -0         -3.3348946571350098 
208    0.93049216270446777 0.75431573390960693  -0         4.6698484420776367 
209    0.93973410129547119 0.26202121376991272  -0         0.3421015739440918 
210    0.94334423542022705 0.26881629228591919  -0         -3.6529998779296875 
211    0.94319450855255127 0.73147058486938477  -0         -1.3467941284179688 
