0 600 -0
1 800 -0
2 1000 -0
3 1200 -0
4 1400 -0
5 1600 -0
6 1800 -0
7 2000 -0
8 2200 -0
9 2400 -0
10 2600 -0
11 2800 -0
12 3000 -0
13 3200 -0
14 3400 -0
15 3600 -0
16 3800 -0
17 4000 -0
18 4200 -0
19 4400 -0
20 4600 -0
21 4800 -0
22 5000 -0
23 5200 -0
24 5400 -0
25 5600 -0
26 5800 -0
27 6000 -0
28 6200 -0
29 6400 -0
30 6600 -0
31 6800 -0
32 7000 -0
33 7200 -0
34 7400 -0
35 7600 -0
36 7800 -0
37 8000 -0
38 8200 -0
39 8400 -0
40 8600 -0
41 8800 -0
42 9000 -0
43 9200 -0
44 9400 -0
45 9600 -0
46 9800 -0
47 10000 -0
48 10200 -0
49 10400 -0
50 10600 -0
51 10800 -0
52 11000 -0
53 11200 -0
54 11400 -0
55 11600 -0
56 11800 -0
57 12000 -0
58 12200 -0
59 12400 -0
60 12600 -0
61 12800 -0
62 13000 -0
63 13200 -0
64 13400 -0
65 13600 -0
66 13800 -0
67 14000 -0
68 14200 -0
69 14400 -0
70 14600 -0
71 14800 -0
72 15000 -0
73 15200 -0
74 15400 -0
75 15600 -0
76 15800 -0
77 16000 -0
78 16200 -0
79 16400 -0
80 16600 -0
81 16800 -0
82 17000 -0
83 17200 -0
84 17400 -0
85 17600 -0
86 17800 -0
87 18000 -0
88 18200 -0
89 18400 -0
90 18600 -0
91 18800 -0
92 19000 -0
93 19200 -0
94 19400 -0
95 19600 -0
96 19800 -0
97 20000 -0
98 20200 -0
99 20400 -0
100 20600 -0
101 20800 -0
102 21000 -0
103 21200 -0
104 21400 -0
105 21600 -0
106 21800 -0
107 22000 -0
108 22200 -0
109 22400 -0
110 22600 -0
111 22800 -0
112 23000 -0
113 23200 -0
114 23400 -0
115 23600 -0
116 23800 -0
117 24000 -0
118 24200 -0
119 24400 -0
120 24600 -0
121 24800 -0
122 25000 -0
123 25200 -0
124 25400 -0
125 25600 -0
126 25800 -0
127 26000 -0
128 26200 -0
129 26400 -0
130 26600 -0
131 26800 -0
132 27000 -0
133 27200 -0
134 27400 -0
135 27600 -0
136 27800 -0
137 28000 -0
138 28200 -0
139 28400 -0
140 28600 -0
141 28800 -0
142 29000 -0
143 29200 -0
144 29400 -0
145 29600 -0
146 29800 -0
147 30000 -0
148 30200 -0
149 30400 -0
150 30600 -0
151 30800 -0
152 31000 -0
153 31200 -0
154 31400 -0
155 31600 -0
156 31800 -0
157 32000 -0
158 32200 -0
159 32400 -0
160 32600 -0
161 32800 -0
162 33000 -0
163 33200 -0
164 33400 -0
165 33600 -0
166 33800 -0
167 34000 -0
168 34200 -0
169 34400 -0
170 34600 -0
171 34800 -0
172 35000 -0
173 35200 -0
174 35400 -0
175 35600 -0
176 35800 -0
177 36000 -0
178 36200 -0
179 36400 -0
180 36600 -0
181 36800 -0
182 37000 -0
183 37200 -0
184 37400 -0
185 37600 -0
186 37800 -0
187 38000 -0
188 38200 -0
189 38400 -0
190 38600 -0
191 38800 -0
192 39000 -0
193 39200 -0
194 39400 -0
195 39600 -0
196 39800 -0
197 40000 -0
198 40200 -0
199 40400 -0
200 40600 -0
201 40800 -0
202 41000 -0
203 41200 -0
204 41400 -0
205 41600 -0
206 41800 -0
207 42000 -0
208 42200 -0
209 42400 -0
210 42600 -0
211 42800 -0
212 43000 -0
213 43200 -0
214 43400 -0
215 43600 -0
216 43800 -0
217 44000 -0
218 44200 -0
219 44400 -0
220 44600 -0
221 44800 -0
222 45000 -0
223 45200 -0
224 45400 -0
225 45600 -0
226 45800 -0
227 46000 -0
228 46200 -0
229 46400 -0
230 46600 -0
231 46800 -0
232 47000 -0
233 47200 -0
234 47400 -0
235 47600 -0
236 47800 -0
237 48000 -0
238 48200 -0
239 48400 -0
240 48600 -0
241 48800 -0
242 49000 -0
243 49200 -0
244 49400 -0
245 49600 -0
246 49800 -0
247 50000 -0
248 50200 -0
249 50400 -0
250 50600 -0
251 50800 -0
252 51000 -0
253 51200 -0
254 51400 -0
255 51600 -0
256 51800 -0
257 52000 -0
258 52200 -0
259 52400 -0
260 52600 -0
261 52800 -0
262 53000 -0
263 53200 -0
264 53400 -0
265 53600 -0
266 53800 -0
267 54000 -0
268 54200 -0
269 54400 -0
270 54600 -0
271 54800 -0
272 55000 -0
273 55200 -0
274 55400 -0
275 55600 -0
276 55800 -0
277 56000 -0
278 56200 -0
279 56400 -0
280 56600 -0
281 56800 -0
282 57000 -0
283 57200 -0
284 57400 -0
285 57600 -0
286 57800 -0
287 58000 -0
288 58200 -0
289 58400 -0
290 58600 -0
291 58800 -0
292 59000 -0
293 59200 -0
294 59400 -0
295 59600 -0
296 59800 -0
297 60000 -0
298 60200 -0
299 60400 -0
300 60600 -0
301 60800 -0
302 61000 -0
303 61200 -0
304 61400 -0
305 61600 -0
306 61800 -0
307 62000 -0
308 62200 -0
309 62400 -0
310 62600 -0
311 62800 -0
312 63000 -0
313 63200 -0
314 63400 -0
315 63600 -0
316 63800 -0
317 64000 -0
318 64200 -0
319 64400 -0
320 64600 -0
321 64800 -0
322 65000 -0
323 65200 -0
324 65400 -0
325 65600 -0
326 65800 -0
327 66000 -0
328 66200 -0
329 66400 -0
330 66600 -0
331 66800 -0
332 67000 -0
333 67200 -0
334 67400 -0
335 67600 -0
336 67800 -0
337 68000 -0
338 68200 -0
339 68400 -0
340 68600 -0
341 68800 -0
342 69000 -0
343 69200 -0
344 69400 -0
345 69600 -0
346 69800 -0
347 70000 -0
348 70200 -0
349 70400 -0
350 70600 -0
351 70800 -0
352 71000 -0
353 71200 -0
354 71400 -0
355 71600 -0
356 71800 -0
357 72000 -0
358 72200 -0
359 72400 -0
360 72600 -0
361 72800 -0
362 73000 -0
363 73200 -0
364 73400 -0
365 73600 -0
366 73800 -0
367 74000 -0
368 74200 -0
369 74400 -0
370 74600 -0
371 74800 -0
372 75000 -0
373 75200 -0
374 75400 -0
375 75600 -0
376 75800 -0
377 76000 -0
378 76200 -0
379 76400 -0
380 76600 -0
381 76800 -0
382 77000 -0
383 77200 -0
384 77400 -0
385 77600 -0
386 77800 -0
387 78000 -0
388 78200 -0
389 78400 -0
390 78600 -0
391 78800 -0
392 79000 -0
393 79200 -0
394 79400 -0
395 79600 -0
396 79800 -0
397 80000 -0
398 80200 -0
399 80400 -0
400 80600 -0
401 80800 -0
402 81000 -0
403 81200 -0
404 81400 -0
405 81600 -0
406 81800 -0
407 82000 -0
408 82200 -0
409 82400 -0
410 82600 -0
411 82800 -0
412 83000 -0
413 83200 -0
414 83400 -0
415 83600 -0
416 83800 -0
417 84000 -0
418 84200 -0
419 84400 -0
420 84600 -0
421 84800 -0
422 85000 -0
423 85200 -0
424 85400 -0
425 85600 -0
426 85800 -0
427 86000 -0
428 86200 -0
429 86400 -0
430 86600 -0
431 86800 -0
432 87000 -0
433 87200 -0
434 87400 -0
435 87600 -0
436 87800 -0
437 88000 -0
438 88200 -0
439 88400 -0
440 88600 -0
441 88800 -0
442 89000 -0
443 89200 -0
444 89400 -0
445 89600 -0
446 89800 -0
447 90000 -0
448 90200 -0
449 90400 -0
450 90600 -0
451 90800 -0
452 91000 -0
453 91200 -0
454 91400 -0
455 91600 -0
456 91800 -0
457 92000 -0
458 92200 -0
459 92400 -0
460 92600 -0
461 92800 -0
462 93000 -0
463 93200 -0
464 93400 -0
465 93600 -0
466 93800 -0
467 94000 -0
468 94200 -0
469 94400 -0
470 94600 -0
471 94800 -0
472 95000 -0
473 95200 -0
474 95400 -0
475 95600 -0
476 95800 -0
477 96000 -0
478 96200 -0
479 96400 -0
480 96600 -0
481 96800 -0
482 97000 -0
483 97200 -0
484 97400 -0
485 97600 -0
486 97800 -0
487 98000 -0
488 98200 -0
489 98400 -0
490 98600 -0
491 98800 -0
492 99000 -0
493 99200 -0
494 99400 -0
495 99600 -0
496 99800 -0
497 100000 -0
498 100200 -0
499 100400 -0
