0    0.0010781586170196533 0.0049928426742553711  -172.34072875976562         -4.9892182350158691 -4.9500713348388672 2.177119255065918 1.870025634765625 -2.6044182777404785 0.98378086090087891 2.0015525817871094 -1.4804983139038086 5 -4.8277344703674316 
1    0 0.012999653816223145  -129.70883178710938         -5 -4.8700037002563477 -1.9164407253265381 4.0046300888061523 -4.1237616539001465 -1.3616940975189209 -1.0642709732055664 -1.1840133666992188 -1.1988911628723145 -0.99644231796264648 
2    0.0029913485050201416 0.015892982482910156  -192.87692260742188         -4.9700865745544434 -4.8410701751708984 2.1756458282470703 1.7194705009460449 -3.1638598442077637 1.2699556350708008 2.001805305480957 -1.7255082130432129 4.4864702224731445 -4.8290748596191406 
3    0 0.027525275945663452  -168.75798034667969         -5 -4.7247471809387207 2.7893772125244141 -1.3832492828369141 -0.94211578369140625 -2.8200321197509766 -1.5526280403137207 -0.58008575439453125 2.094688892364502 1.7531557083129883 
4    0 0.055476129055023193  -224.25942993164062         -5 -4.4452385902404785 2.4722528457641602 4.508814811706543 5 -3.3617873191833496 1.7579326629638672 1.9770708084106445 1.0289821624755859 -3.2886552810668945 
5    0 0.061782285571098328  -152.25144958496094         -5 -4.3821773529052734 -1.6008710861206055 -0.1917414665222168 -0.54517555236816406 0.87265300750732422 0.96360921859741211 -1.8311581611633301 -0.8596343994140625 -4.902562141418457 
6    0 0.067811816930770874  -173.38005065917969         -5 -4.3218817710876465 0.41766166687011719 -2.539851188659668 1.4122800827026367 -2.1991796493530273 -0.74637508392333984 -3.0889921188354492 0.20133781433105469 -2.1588432788848877 
7    0 0.078595966100692749  -171.38569641113281         -5 -4.2140402793884277 2.724940299987793 0.51247835159301758 -3.2505419254302979 -0.050719261169433594 -0.027485370635986328 -2.381209135055542 -3.200364351272583 0.51850795745849609 
8    0 0.092293977737426758  -150.61317443847656         -5 -4.0770602226257324 -1.183161735534668 2.0114288330078125 2.0241250991821289 -3.4642205238342285 2.6185503005981445 2.1069073677062988 -1.3016045093536377 1.7207932472229004 
9    0 0.10067033767700195  -161.81076049804688         -5 -3.9932966232299805 -3.0813620090484619 1.9969654083251953 -2.2946691513061523 1.1729474067687988 -4.5052666664123535 3.0298738479614258 -0.014272212982177734 -3.4595656394958496 
10    0 0.13617683947086334  -219.94850158691406         -5 -3.6382317543029785 0.50820064544677734 0.24165201187133789 -2.1928584575653076 -4.4934039115905762 -3.1874480247497559 4.5256414413452148 -3.9916994571685791 -2.8706111907958984 
11    0.0041458606719970703 0.14016188681125641  -206.76307678222656         -4.9585413932800293 -3.5983810424804688 3.1300811767578125 -3.8653864860534668 4.9993886947631836 2.6036639213562012 1.7379131317138672 3.3186197280883789 1.2328839302062988 -4.1322050094604492 
12    0 0.15384779870510101  -153.24324035644531         -5 -3.461522102355957 2.1922826766967773 -1.0632798671722412 3.6332693099975586 0.094969749450683594 -1.975614070892334 -3.2360398769378662 -2.8838858604431152 -2.2830243110656738 
13    0 0.16125120222568512  -146.88508605957031         -5 -3.3874878883361816 1.7543129920959473 2.8792963027954102 -2.0069594383239746 -2.1868133544921875 -1.7443957328796387 2.2903637886047363 0.89564800262451172 -0.466033935546875 
14    0.0019354820251464844 0.17048114538192749  -235.19729614257812         -4.9806451797485352 -3.2951884269714355 -0.59818553924560547 -2.5080208778381348 4.7779779434204102 -2.3095152378082275 3.5342464447021484 -1.5797157287597656 4.6733589172363281 0.096695423126220703 
