0    0.0036165956407785416 0  -134.49636840820312         -4.9638338088989258 -5 -2.8046088218688965 -1.8902573585510254 2.1656804084777832 -1.7018053531646729 2.0175552368164062 -2.0902228355407715 -2.552936315536499 1.0885043144226074 
1    0.0027362853288650513 0.010217815637588501  -91.460319519042969         -4.9726371765136719 -4.8978219032287598 0.17407989501953125 -0.69219541549682617 0.96758651733398438 0.14527702331542969 -0.92540454864501953 1.0988430976867676 -1.0816531181335449 1.2043228149414062 
2    0 0.019577093422412872  -135.93475341796875         -5 -4.8042292594909668 -0.031306266784667969 0.61968851089477539 -1.8254179954528809 1.0307245254516602 0.72176170349121094 4.4715604782104492 0.97342205047607422 -0.021290302276611328 
3    0 0.027435228228569031  -137.92318725585938         -5 -4.7256479263305664 1.0141177177429199 -1.5104241371154785 -0.94319438934326172 -1.997708797454834 -2.314600944519043 -0.60063314437866211 2.1000308990478516 2.0963912010192871 
4    0 0.04196968674659729  -132.78475952148438         -5 -4.5803031921386719 -0.077955245971679688 -2.242009162902832 1.0851340293884277 -2.008939266204834 2.8722567558288574 0.11695337295532227 -0.52050065994262695 0.27492141723632812 
5    0.0014758147299289703 0.050811618566513062  -170.28253173828125         -4.9852418899536133 -4.4918837547302246 -0.15902328491210938 1.7002477645874023 -1.6155409812927246 0.065295219421386719 -3.0319044589996338 1.572716236114502 -3.6050083637237549 -1.0658926963806152 
6    0.0018312968313694 0.060293912887573242  -144.75505065917969         -4.981687068939209 -4.3970608711242676 -3.0748927593231201 1.9586567878723145 1.8151087760925293 1.2534112930297852 -3.1361269950866699 -1.9584295749664307 0.17812252044677734 -3.2946553230285645 
7    0 0.070765048265457153  -143.175537109375         -5 -4.2923493385314941 0.82474422454833984 -1.2012009620666504 -0.69725275039672852 -3.5071287155151367 -1.9531514644622803 -0.79562568664550781 -1.7749130725860596 0.89578151702880859 
8    0.0011897832155227661 0.078078657388687134  -134.30628967285156         -4.9881019592285156 -4.2192134857177734 -1.9300742149353027 -1.7587165832519531 1.958857536315918 2.6296186447143555 -1.5583634376525879 -2.103137731552124 0.82906818389892578 -1.9553260803222656 
9    0 0.0917673259973526  -139.06692504882812         -5 -4.0823268890380859 3.150395393371582 0.15816974639892578 1.8089494705200195 -1.3183629512786865 -1.9506230354309082 -2.5203776359558105 0.059099674224853516 -2.3370563983917236 
