0    0.0049190521240234375 0.43087148666381836  -1.5244227647781372         -0.46465778350830078 -1.4844574928283691 -1.503293514251709 
1    0.0046412944793701172 0.4481981098651886  -1.4431911706924438         -0.49248600006103516 -1.483600378036499 -1.449467658996582 
2    0.0035611391067504883 0.45087501406669617  -1.4606417417526245         1.511664867401123 0.51278305053710938 0.53848981857299805 
3    0.0036450624465942383 0.46654391288757324  -1.4345228672027588         3.4839897155761719 2.5765647888183594 2.4639692306518555 
4    0.0033281147480010986 0.4704861044883728  -1.4577702283859253         1.5094490051269531 2.5521049499511719 2.4226675033569336 
5    0.0025440752506256104 0.48265469074249268  -1.3891768455505371         1.4729409217834473 0.55094146728515625 0.51967430114746094 
6    0.0043365061283111572 0.49988389015197754  -1.3475368022918701         -2.5545625686645508 -3.4077401161193848 -3.5121850967407227 
7    0.0017279982566833496 0.50069946050643921  -1.4038393497467041         -0.52210521697998047 -1.4906387329101562 -1.4479806423187256 
8    0.0047311186790466309 0.51380801200866699  -1.3401248455047607         -2.455113410949707 -1.5697760581970215 -1.5318396091461182 
9    0.004723966121673584 0.52440863847732544  -1.5130196809768677         -2.5144674777984619 -3.4524791240692139 -3.6030404567718506 
10    0.0044311583042144775 0.53107237815856934  -1.3365879058837891         -2.5538177490234375 -3.4789628982543945 -3.4318554401397705 
11    0.0036619007587432861 0.54080170392990112  -1.3508316278457642         -2.5538177490234375 -3.4789628982543945 -3.4523539543151855 
12    0.0036259889602661133 0.55838489532470703  -1.3935333490371704         1.452054500579834 0.51203346252441406 0.5101470947265625 
13    0.0049574077129364014 0.56790649890899658  -6.6887998580932617         3.442138671875 -1.4736142158508301 2.4927530288696289 
14    0.015037268400192261 0.38625887036323547  -1.636359691619873         -0.4205780029296875 -1.4767851829528809 -1.5685141086578369 
15    0.012948721647262573 0.39405253529548645  -1.2899036407470703         -2.399775505065918 -1.5437266826629639 -1.5145742893218994 
16    0.010642558336257935 0.40211385488510132  -1.3290567398071289         -2.4201810359954834 -1.5091137886047363 -1.5370430946350098 
17    0.012173354625701904 0.41333585977554321  -1.2491973638534546         -2.388028621673584 -1.5836858749389648 -1.510174036026001 
18    0.012809574604034424 0.42850235104560852  -1.2383953332901001         -2.4013283252716064 -1.5365028381347656 -1.5970206260681152 
19    0.0093654096126556396 0.43475884199142456  -1.4237973690032959         3.5312423706054688 4.5710506439208984 4.3878822326660156 
20    0.0077675879001617432 0.44422265887260437  -1.2928036451339722         -2.4079062938690186 -1.5963456630706787 -1.4843738079071045 
21    0.014393895864486694 0.44992908835411072  -1.187368631362915         1.6217079162597656 2.3773097991943359 2.4627704620361328 
22    0.0092850327491760254 0.46099618077278137  -1.2433227300643921         -2.4071719646453857 -1.580319881439209 -1.5554988384246826 
23    0.010742247104644775 0.47623097896575928  -1.2736680507659912         -0.56493902206420898 -1.3964881896972656 -1.4508655071258545 
24    0.011790186166763306 0.4841957688331604  -1.2466726303100586         -0.4229435920715332 0.44898271560668945 0.38508844375610352 
25    0.0061070919036865234 0.49134147167205811  -1.4568600654602051         -4.4631152153015137 -3.6021442413330078 -3.3909413814544678 
26    0.0057327449321746826 0.50537616014480591  -1.3101305961608887         -0.55639505386352539 -1.4476628303527832 -1.4342732429504395 
27    0.01108241081237793 0.51927399635314941  -1.3907480239868164         1.4734382629394531 0.44378185272216797 0.66410017013549805 
28    0.012542039155960083 0.52145397663116455  -1.2645580768585205         1.5606956481933594 2.4305319786071777 2.3976635932922363 
29    0.0083346962928771973 0.53690308332443237  -1.3872830867767334         -2.4600794315338135 -1.6267549991607666 -1.4461991786956787 
30    0.0087904930114746094 0.55011117458343506  -1.5560139417648315         1.4935593605041504 0.51463222503662109 0.38344955444335938 
31    0.013403236865997314 0.55672085285186768  -1.3010517358779907         1.3906345367431641 0.65398311614990234 0.4183192253112793 
32    0.0084015130996704102 0.56256639957427979  -1.4006507396697998         1.502903938293457 2.4637336730957031 2.432861328125 
33    0.014908701181411743 0.57452917098999023  -1.1917695999145508         1.3792381286621094 0.58219337463378906 0.56704235076904297 
34    0.010677576065063477 0.58906525373458862  -1.3657684326171875         1.4172930717468262 0.57210350036621094 0.43369340896606445 
35    0.01483452320098877 0.5977855920791626  -4.0292181968688965         1.4535932540893555 0.52570581436157227 -1.6096501350402832 
36    0.014231860637664795 0.61041802167892456  -1.2775622606277466         3.3952789306640625 2.5417332649230957 2.5237894058227539 
37    0.014873981475830078 0.61380696296691895  -1.3077317476272583         1.3959293365478516 0.56296920776367188 0.47016191482543945 
38    0.025212854146957397 0.34532812237739563  -10.461418151855469         1.5825295448303223 4.5390071868896484 -3.522822380065918 
39    0.024405509233474731 0.34949272871017456  -6.3459978103637695         -4.402226448059082 0.5258631706237793 -1.5545969009399414 
40    0.020413190126419067 0.3678167462348938  -1.6435179710388184         -0.39419984817504883 -1.5659737586975098 -1.4292936325073242 
41    0.024882078170776367 0.37721490859985352  -1.2785301208496094         -2.3586831092834473 -1.64501953125 -1.3990914821624756 
42    0.023240268230438232 0.38637888431549072  -1.2520853281021118         1.6452245712280273 2.347747802734375 2.5835461616516113 
43    0.022168397903442383 0.39047718048095703  -1.1492877006530762         -2.3516278266906738 -1.5927019119262695 -1.5595335960388184 
44    0.017336994409561157 0.40050786733627319  -2.8249588012695312         -2.433983325958252 -1.4367613792419434 -3.6361908912658691 
