0    0.0049190521240234375 0.43087148666381836  -1.5244227647781372         -0.46465778350830078 -1.4844574928283691 -1.503293514251709 
1    0.0046412944793701172 0.4481981098651886  -1.4431911706924438         -0.49248600006103516 -1.483600378036499 -1.449467658996582 
2    0.0029347836971282959 0.45440444350242615  -1.4809513092041016         1.5185317993164062 0.49660396575927734 0.54202032089233398 
3    0.0036450624465942383 0.46654391288757324  -1.4345228672027588         3.4839897155761719 2.5765647888183594 2.4639692306518555 
4    0.0018582344055175781 0.47560328245162964  -5.4147639274597168         1.4859623908996582 4.5473804473876953 0.49894332885742188 
5    0.0032019913196563721 0.48754453659057617  -1.5931121110916138         -2.5380606651306152 -1.4255847930908203 -1.503293514251709 
6    0.0043365061283111572 0.49988389015197754  -1.3475368022918701         -2.5545625686645508 -3.4077401161193848 -3.5121850967407227 
7    0.003233492374420166 0.50689351558685303  -1.5168775320053101         3.4946794509887695 2.5448923110961914 2.4094409942626953 
8    0.0047311186790466309 0.51380801200866699  -1.3401248455047607         -2.455113410949707 -1.5697760581970215 -1.5318396091461182 
9    0.00076434016227722168 0.52610206604003906  -3.91670823097229         1.4902377128601074 -1.5079286098480225 0.49387264251708984 
10    0.0037629604339599609 0.53062516450881958  -1.467750072479248         1.4702463150024414 0.55588722229003906 0.41708087921142578 
11    0.0022240877151489258 0.54585886001586914  -1.5465861558914185         -2.5380606651306152 -1.4844574928283691 -1.503293514251709 
12    0.0049574077129364014 0.56790649890899658  -6.6887998580932617         3.442138671875 -1.4736142158508301 2.4927530288696289 
13    0.01422610878944397 0.38599345088005066  -10.336641311645508         1.5872383117675781 -3.500877857208252 4.4560642242431641 
14    0.012253612279891968 0.39698874950408936  -1.4441888332366943         -4.4601154327392578 -3.441129207611084 -3.5356440544128418 
15    0.010642558336257935 0.40211385488510132  -1.3290567398071289         -2.4201810359954834 -1.5091137886047363 -1.5370430946350098 
16    0.011504262685775757 0.41283690929412842  -1.3961161375045776         -4.4518246650695801 -3.4404127597808838 -3.5975704193115234 
17    0.0093654096126556396 0.43475884199142456  -1.4237973690032959         3.5312423706054688 4.5710506439208984 4.3878822326660156 
18    0.0062711536884307861 0.44675806164741516  -6.5982332229614258         -0.41708564758300781 4.4244108200073242 0.496917724609375 
19    0.012098431587219238 0.45533260703086853  -2.8228118419647217         -0.49060916900634766 -1.5436272621154785 0.65663766860961914 
20    0.0093386173248291016 0.45994254946708679  -1.7230068445205688         -2.4032230377197266 -3.5943193435668945 -3.5368752479553223 
21    0.010742247104644775 0.47623097896575928  -1.2736680507659912         -0.56493902206420898 -1.3964881896972656 -1.4508655071258545 
22    0.014965057373046875 0.48113104701042175  -1.5479713678359985         -2.4725701808929443 -1.6164052486419678 -1.3077521324157715 
23    0.0061070919036865234 0.49134147167205811  -1.4568600654602051         -4.4631152153015137 -3.6021442413330078 -3.3909413814544678 
24    0.013873070478439331 0.50861793756484985  -1.6382056474685669         1.4358634948730469 2.6659626960754395 2.3488569259643555 
25    0.013424992561340332 0.51295667886734009  -1.458189845085144         3.4972324371337891 2.4021730422973633 2.6849040985107422 
26    0.011828988790512085 0.52132821083068848  -2.3112635612487793         -0.59953737258911133 -1.3414907455444336 0.45172405242919922 
27    0.010074526071548462 0.53100794553756714  -1.67311692237854         3.559077262878418 2.384188175201416 2.4806504249572754 
28    0.0087904930114746094 0.55011117458343506  -1.5560139417648315         1.4935593605041504 0.51463222503662109 0.38344955444335938 
29    0.012570410966873169 0.55477708578109741  -3.7461357116699219         1.4883012771606445 4.3899612426757812 2.6496481895446777 
30    0.015082895755767822 0.56890285015106201  -3.7190682888031006         1.4910774230957031 4.3720998764038086 2.6466751098632812 
31    0.0080766975879669189 0.57415509223937988  -1.3328248262405396         3.4149417877197266 2.5765647888183594 2.4639692306518555 
32    0.0120372474193573 0.5889286994934082  -1.7070786952972412         -0.60332870483398438 0.54883480072021484 0.54987335205078125 
33    0.012963324785232544 0.60562241077423096  -2.4279139041900635         -2.5798368453979492 -3.451988697052002 -1.5608510971069336 
34    0.014481455087661743 0.61499536037445068  -6.6614274978637695         1.4463286399841309 0.45138406753540039 -3.4658875465393066 
35    0.025212854146957397 0.34532812237739563  -10.461418151855469         1.5825295448303223 4.5390071868896484 -3.522822380065918 
36    0.020413190126419067 0.3678167462348938  -1.6435179710388184         -0.39419984817504883 -1.5659737586975098 -1.4292936325073242 
37    0.024882078170776367 0.37721490859985352  -1.2785301208496094         -2.3586831092834473 -1.64501953125 -1.3990914821624756 
38    0.015336394309997559 0.38765913248062134  -1.4700733423233032         -4.4659276008605957 -3.4244613647460938 -3.530632495880127 
39    0.023559898138046265 0.39244377613067627  -2.5493457317352295         3.6442270278930664 2.4307985305786133 4.4009485244750977 
40    0.017429232597351074 0.40361636877059937  -4.1688613891601562         1.6198492050170898 0.45299577713012695 -1.590914249420166 
41    0.016772836446762085 0.41649267077445984  -1.7324390411376953         -0.37849330902099609 -1.6496303081512451 -1.4097981452941895 
42    0.018423140048980713 0.42498430609703064  -8.0605993270874023         -0.54261970520019531 -1.3358533382415771 4.4600543975830078 
43    0.020591974258422852 0.4358583390712738  -1.2611552476882935         3.4361104965209961 2.653447151184082 2.5292544364929199 
44    0.022420644760131836 0.44902905821800232  -4.9017887115478516         1.5815057754516602 2.3242874145507812 -1.29386305809021 
