0    0.051656872034072876 0.29652529954910278  -9.2249965667724609         -4.4229254722595215 2.5526885986328125 0.58370018005371094 
1    0.049206823110580444 0.3125913143157959  -9.8606719970703125         -4.3246870040893555 -3.6494853496551514 2.6454801559448242 
2    0.073681354522705078 0.58165860176086426  -7.8131623268127441         -4.6084957122802734 0.38916826248168945 0.90711069107055664 
3    0.084117859601974487 0.54055690765380859  -0.8054732084274292         3.2696342468261719 2.6958136558532715 2.761683464050293 
4    0.093543708324432373 0.69943207502365112  -2.104262113571167         -2.8208205699920654 -3.1719417572021484 -1.608424186706543 
5    0.093328863382339478 0.74523961544036865  -5.1382555961608887         1.4117980003356934 0.45781850814819336 4.3045501708984375 
6    0.098323941230773926 0.7136540412902832  -10.006100654602051         -2.8179006576538086 4.8263940811157227 2.354710578918457 
7    0.1144406795501709 0.32084771990776062  -4.9424099922180176         -0.13697624206542969 -3.9147200584411621 -1.3670194149017334 
8    0.10707977414131165 0.64302778244018555  -1.8787344694137573         -2.8340640068054199 -3.0565276145935059 -1.6914191246032715 
9    0.11403551697731018 0.6810346245765686  -5.3483409881591797         -0.42522430419921875 -1.7565977573394775 2.3314838409423828 
10    0.10961711406707764 0.73792189359664917  -6.5925054550170898         -4.5355048179626465 -3.62638258934021 0.30038261413574219 
11    0.12152400612831116 0.19231748580932617  -9.2639102935791016         -4.2312078475952148 -3.5116894245147705 2.3527755737304688 
12    0.11752015352249146 0.5704987645149231  -8.5881872177124023         1.1579370498657227 -4.9970588684082031 0.36433124542236328 
13    0.12144255638122559 0.58319276571273804  -5.9139862060546875         1.1329126358032227 -1.0572738647460938 -3.4763102531433105 
14    0.11949893832206726 0.64735877513885498  -9.75494384765625         -4.7326936721801758 2.4931149482727051 0.93642902374267578 
15    0.13446328043937683 0.65447968244552612  -9.2864141464233398         -2.8267495632171631 -1.0039143562316895 4.1532373428344727 
16    0.13751757144927979 0.44133156538009644  -3.1587610244750977         -0.5279240608215332 0.92733860015869141 1.9204559326171875 
17    0.14125359058380127 0.82651722431182861  -11.412415504455566         3.3640079498291016 -3.6803584098815918 4.549952507019043 
18    0.15043702721595764 0.60572510957717896  -10.329788208007812         -2.9114329814910889 4.9153499603271484 2.6474151611328125 
19    0.17102962732315063 0.44380244612693787  -8.2515554428100586         1.8447761535644531 -4.1513853073120117 0.86635398864746094 
20    0.17622882127761841 0.45283108949661255  -9.4808273315429688         -4.2075152397155762 -2.1547713279724121 2.9688830375671387 
21    0.18432959914207458 0.34497946500778198  -3.5701560974121094         -2.0073432922363281 -4.0645885467529297 -1.4119915962219238 
22    0.17822575569152832 0.42320436239242554  -11.138242721557617         -4.408449649810791 4.1398401260375977 1.1922836303710938 
23    0.18281951546669006 0.66886800527572632  -6.5967502593994141         -0.66227149963378906 -1.7806310653686523 3.1263504028320312 
24    0.18208619952201843 0.75429582595825195  -8.1286563873291016         -0.56664371490478516 2.4371094703674316 -3.8979554176330566 
25    0.18088552355766296 0.84788131713867188  -8.5057153701782227         3.0969314575195312 0.69840049743652344 -3.4569253921508789 
26    0.19484898447990417 0.15170258283615112  -8.7642593383789062         -0.36635589599609375 4.7962656021118164 -1.6622457504272461 
27    0.19281044602394104 0.22864976525306702  -6.8384575843811035         -0.5035247802734375 -3.0333881378173828 2.296257495880127 
28    0.20395222306251526 0.10683739185333252  -8.8197612762451172         -4.2710456848144531 2.5724239349365234 -1.4344193935394287 
